post_id,user_id,platform,content_type,post_datetime,likes,comments_count,shares,views,hashtag_count,has_paid_promotion,post_duration_sec,caption_length,location_tagged
POST012011,USR00123,Snapchat,Reel/Short,2022-11-02 04:00:00,32.0,3.0,2.0,810.0,24.0,False,3429,1613,
POST012012,USR01296,Instagram,Text,2023-02-02 02:00:00,90.0,13.0,3.0,932.0,19.0,False,,181,False
POST012013,USR01182,Pinterest,Text,2022-01-05 15:00:00,38.0,3.0,3.0,1167.0,25.0,False,,1644,True
POST012014,USR02628,YouTube,Blog,2022-01-10 06:00:00,35.0,4.0,1.0,987.0,13.0,False,,1491,False
POST012015,USR04537,Facebook,Live,2022-07-22 11:00:00,11.0,1.0,0.0,337.0,25.0,False,749,1760,False
POST012016,USR00865,Facebook,Meme,2022-02-17 20:00:00,51.0,6.0,2.0,1486.0,6.0,False,,1682,True
POST012017,USR01743,TikTok,Photo,2023-06-20 08:00:00,16.0,2.0,1.0,169.0,28.0,False,,1391,False
POST012018,USR04622,YouTube,Video,2022-06-10 09:00:00,858.0,14.0,55.0,18891.0,16.0,False,2427,1078,True
POST012019,USR01730,Facebook,Story,2022-08-05 22:00:00,14.0,0.0,1.0,588.0,4.0,False,,640,
POST012020,USR02064,YouTube,Blog,2023-12-13 03:00:00,78.0,10.0,1.0,3791.0,13.0,False,,1310,True
POST012021,USR02341,Twitter/X,Blog,2023-09-27 17:00:00,6.0,1.0,0.0,321.0,15.0,False,,124,False
POST012022,USR04875,LinkedIn,Reel/Short,2022-08-16 18:00:00,37.0,4.0,0.0,1433.0,11.0,False,379,523,False
POST012023,USR04257,Snapchat,Photo,2022-05-21 09:00:00,7.0,1.0,0.0,171.0,18.0,False,,216,False
POST012024,USR03330,TikTok,Story,2023-07-09 09:00:00,17.0,2.0,1.0,112.0,11.0,False,,1704,False
POST012025,USR03135,TikTok,Meme,2023-05-31 02:00:00,384.0,10.0,15.0,10549.0,23.0,False,,1494,False
POST012026,USR00340,LinkedIn,Live,2022-08-14 00:00:00,50.0,1.0,1.0,854.0,4.0,False,583,264,True
POST012027,USR02337,Facebook,Live,2022-01-11 09:00:00,286.0,27.0,11.0,5448.0,10.0,False,37,1085,True
POST012028,USR01009,YouTube,Text,2022-04-20 23:00:00,36.0,5.0,2.0,1005.0,6.0,False,,288,False
POST012029,USR00802,Instagram,Photo,2023-03-12 19:00:00,237.0,23.0,15.0,3598.0,23.0,True,,1046,
POST012030,USR03150,Facebook,Text,2022-03-18 00:00:00,280.0,32.0,18.0,7734.0,4.0,True,,301,True
POST012031,USR04957,Instagram,Meme,2022-11-20 07:00:00,227.0,4.0,15.0,10379.0,23.0,,,1914,True
POST012032,USR00962,Facebook,Reel/Short,2022-02-17 04:00:00,366.0,50.0,9.0,6690.0,5.0,False,1906,23,False
POST012033,USR00242,Pinterest,Text,2022-04-14 11:00:00,145.0,15.0,8.0,3604.0,26.0,False,,1563,False
POST012034,USR03016,Instagram,Live,2022-03-14 12:00:00,23.0,3.0,1.0,406.0,13.0,False,3592,1196,False
POST012035,USR01947,YouTube,Blog,2023-05-03 23:00:00,3.0,0.0,0.0,110.0,22.0,False,,458,False
POST012036,USR01480,Pinterest,Live,2023-01-09 22:00:00,12.0,1.0,1.0,502.0,3.0,False,3320,1428,True
POST012037,USR04935,Pinterest,Text,2023-07-18 12:00:00,119.0,3.0,3.0,5766.0,17.0,False,,907,True
POST012038,USR02420,Instagram,Story,2023-12-17 09:00:00,505.0,45.0,19.0,16932.0,12.0,False,,712,False
POST012039,USR00606,Twitter/X,Reel/Short,2023-02-18 22:00:00,145.0,5.0,4.0,2942.0,15.0,False,2961,463,False
POST012040,USR01327,Pinterest,Live,2022-09-08 07:00:00,29.0,4.0,0.0,477.0,21.0,True,736,2033,False
POST012041,USR01941,YouTube,Meme,2023-11-15 19:00:00,23.0,1.0,1.0,171.0,1.0,False,,259,True
POST012042,USR03271,Twitter/X,Blog,2022-12-04 07:00:00,59.0,1.0,3.0,1212.0,14.0,False,,1233,
POST012043,USR01236,Twitter/X,Blog,2022-11-14 17:00:00,184.0,14.0,3.0,7554.0,22.0,True,,1499,False
POST012044,USR03389,Facebook,Blog,2022-04-03 02:00:00,59.0,5.0,2.0,2398.0,17.0,True,,560,False
POST012045,USR03827,LinkedIn,Text,2022-01-04 10:00:00,20.0,3.0,1.0,866.0,25.0,False,,476,True
POST012046,USR01934,YouTube,Story,2022-01-18 03:00:00,10.0,0.0,0.0,231.0,4.0,False,,43,False
POST012047,USR01541,Snapchat,Blog,2022-10-10 15:00:00,13.0,1.0,0.0,439.0,7.0,False,,1184,False
POST012048,USR04255,Twitter/X,Live,2023-03-07 08:00:00,14.0,2.0,1.0,164.0,29.0,False,1098,337,False
POST012049,USR04664,TikTok,Text,2022-06-09 15:00:00,48.0,2.0,3.0,1573.0,16.0,False,,1847,True
POST012050,USR00194,Snapchat,Meme,2023-06-02 18:00:00,11.0,2.0,1.0,368.0,12.0,False,,1290,False
POST012051,USR02586,TikTok,Reel/Short,2023-03-11 03:00:00,18.0,1.0,1.0,577.0,9.0,False,1096,299,True
POST012052,USR01506,LinkedIn,Video,2022-11-24 15:00:00,215.0,27.0,1.0,4321.0,15.0,False,2809,1673,False
POST012053,USR02754,LinkedIn,Blog,2022-09-10 17:00:00,177.0,18.0,13.0,5988.0,12.0,False,,1545,True
POST012054,USR01645,Twitter/X,Video,2022-12-12 10:00:00,1624.0,77.0,53.0,8193.0,6.0,False,1029,443,False
POST012055,USR03407,TikTok,Blog,2022-04-24 04:00:00,108.0,9.0,7.0,2633.0,15.0,False,,1416,False
POST012056,USR00752,Pinterest,Meme,2023-07-14 02:00:00,3.0,0.0,0.0,85.0,2.0,False,,1344,True
POST012057,USR04366,Facebook,Text,2023-04-05 15:00:00,3.0,0.0,0.0,21.0,22.0,False,,1540,False
POST012058,USR02980,TikTok,Photo,2022-12-04 03:00:00,70.0,10.0,4.0,551.0,27.0,False,,1524,True
POST012059,USR03953,Snapchat,Photo,2022-05-18 07:00:00,50.0,7.0,3.0,2118.0,9.0,False,,1515,False
POST012060,USR00821,Twitter/X,Reel/Short,2023-08-30 11:00:00,33.0,4.0,1.0,1170.0,7.0,True,2289,1092,False
POST012061,USR01014,TikTok,Live,2023-07-31 15:00:00,5.0,1.0,0.0,173.0,11.0,False,1234,649,True
POST012062,USR02495,TikTok,Live,2023-06-03 03:00:00,8.0,1.0,1.0,176.0,9.0,False,1573,737,True
POST012063,USR02782,TikTok,Reel/Short,2022-12-16 11:00:00,469.0,36.0,10.0,4628.0,27.0,False,643,967,True
POST012064,USR04076,YouTube,Text,2022-09-23 04:00:00,420.0,40.0,9.0,9475.0,20.0,False,,1040,True
POST012065,USR04538,TikTok,Reel/Short,2023-01-21 20:00:00,93.0,12.0,6.0,3854.0,2.0,False,140,217,False
POST012066,USR00514,Snapchat,Reel/Short,2022-02-16 21:00:00,190.0,22.0,15.0,1698.0,21.0,False,2661,1097,False
POST012067,USR03351,LinkedIn,Meme,2023-09-05 14:00:00,6.0,0.0,0.0,245.0,28.0,False,,1347,True
POST012068,USR00318,YouTube,Meme,2022-06-14 07:00:00,103.0,9.0,2.0,3706.0,29.0,False,,39,False
POST012069,USR03184,Instagram,Story,2023-01-28 00:00:00,15.0,1.0,1.0,255.0,11.0,False,,1779,True
POST012070,USR04424,Facebook,Photo,2022-06-07 09:00:00,658.0,32.0,46.0,26165.0,22.0,True,,1932,True
POST012071,USR02107,Twitter/X,Blog,2022-10-27 13:00:00,144.0,9.0,5.0,5224.0,16.0,False,,1236,
POST012072,USR01996,Instagram,Blog,2023-01-14 08:00:00,2.0,0.0,0.0,117.0,14.0,False,,128,False
POST012073,USR03932,LinkedIn,Video,2023-03-09 14:00:00,5.0,0.0,0.0,97.0,25.0,False,492,948,False
POST012074,USR00937,YouTube,Blog,2023-04-25 04:00:00,46.0,4.0,0.0,871.0,19.0,False,,693,True
POST012075,USR02977,Facebook,Meme,2022-02-07 11:00:00,9.0,1.0,0.0,128.0,3.0,False,,1642,True
POST012076,USR04321,TikTok,Story,2022-03-08 14:00:00,509.0,25.0,9.0,21771.0,10.0,False,,59,True
POST012077,USR04478,LinkedIn,Live,2022-04-15 00:00:00,1.0,0.0,0.0,54.0,18.0,,3110,745,True
POST012078,USR02383,Instagram,Story,2023-04-17 06:00:00,47.0,5.0,2.0,409.0,18.0,False,,292,False
POST012079,USR03914,Facebook,Live,2022-03-04 16:00:00,2.0,0.0,0.0,114.0,26.0,False,1187,1827,False
POST012080,USR01329,Facebook,Reel/Short,2023-04-20 03:00:00,26.0,3.0,1.0,434.0,19.0,False,3007,1357,True
POST012081,USR04866,Instagram,Photo,2023-01-06 12:00:00,5.0,0.0,0.0,192.0,27.0,False,,1761,False
POST012082,USR04227,TikTok,Meme,2022-09-27 20:00:00,47.0,7.0,1.0,1610.0,5.0,False,,44,True
POST012083,USR03735,TikTok,Video,2023-05-08 17:00:00,9.0,0.0,0.0,392.0,26.0,False,3247,1167,True
POST012084,USR00787,LinkedIn,Video,2023-10-19 07:00:00,14.0,2.0,0.0,420.0,27.0,True,1223,1565,False
POST012085,USR04841,YouTube,Story,2023-05-08 21:00:00,458.0,50.0,13.0,18732.0,11.0,False,,1711,False
POST012086,USR00274,Twitter/X,Live,2022-03-04 06:00:00,22.0,2.0,1.0,690.0,26.0,True,1356,331,False
POST012087,USR00675,Facebook,Blog,2022-04-11 15:00:00,0.0,0.0,0.0,9.0,4.0,False,,984,False
POST012088,USR01257,Twitter/X,Photo,2022-11-22 09:00:00,39.0,2.0,0.0,1418.0,9.0,False,,1781,False
POST012089,USR04022,YouTube,Blog,2022-08-22 16:00:00,923.0,66.0,59.0,6617.0,5.0,False,,120,False
POST012090,USR01019,TikTok,Photo,2022-01-17 05:00:00,112.0,6.0,1.0,2548.0,6.0,False,,1273,False
POST012091,USR04745,YouTube,Photo,2023-03-29 09:00:00,346.0,33.0,6.0,3642.0,21.0,False,,570,False
POST012092,USR01247,Facebook,Text,2022-03-16 09:00:00,16.0,1.0,1.0,618.0,19.0,False,,1375,True
POST012093,USR03301,LinkedIn,Video,2023-05-31 10:00:00,195.0,8.0,10.0,5989.0,29.0,False,274,266,False
POST012094,USR00946,Twitter/X,Reel/Short,2023-12-24 14:00:00,22.0,3.0,1.0,868.0,17.0,True,1427,1493,True
POST012095,USR03601,Twitter/X,Live,2023-11-19 05:00:00,103.0,7.0,6.0,2629.0,14.0,False,2806,1386,True
POST012096,USR00219,Twitter/X,Live,2023-01-28 01:00:00,569.0,47.0,44.0,27007.0,27.0,True,2240,1878,False
POST012097,USR00853,Pinterest,Photo,2022-06-15 18:00:00,6.0,1.0,0.0,155.0,10.0,False,,540,False
POST012098,USR04401,YouTube,Blog,2022-06-26 10:00:00,2.0,0.0,0.0,42.0,19.0,True,,807,False
POST012099,USR03830,Facebook,Video,2022-09-23 12:00:00,24.0,1.0,1.0,583.0,21.0,False,1358,1240,True
POST012100,USR04342,LinkedIn,Blog,2023-12-03 16:00:00,105.0,4.0,5.0,3029.0,28.0,False,,1330,True
POST012101,USR03982,Pinterest,Video,2023-02-17 04:00:00,1472.0,148.0,16.0,43625.0,19.0,False,367,1315,True
POST012102,USR00183,Snapchat,Meme,2023-04-07 05:00:00,65.0,8.0,1.0,537.0,23.0,False,,640,True
POST012103,USR04585,Snapchat,Photo,2023-07-23 16:00:00,191.0,13.0,11.0,7080.0,28.0,False,,1213,False
POST012104,USR04611,TikTok,Story,2022-11-04 01:00:00,14.0,0.0,1.0,420.0,0.0,False,,1470,False
POST012105,USR04032,Facebook,Photo,2023-04-05 13:00:00,15.0,2.0,1.0,695.0,22.0,False,,922,False
POST012106,USR04312,Facebook,Photo,2023-03-15 08:00:00,109.0,16.0,4.0,2813.0,5.0,False,,844,True
POST012107,USR01248,Instagram,Video,2022-05-20 00:00:00,1307.0,50.0,97.0,9993.0,15.0,False,2856,1774,True
POST012108,USR00888,Twitter/X,Photo,2023-04-02 20:00:00,57.0,2.0,4.0,2581.0,19.0,False,,1572,False
POST012109,USR01608,LinkedIn,Photo,2023-01-22 21:00:00,93.0,11.0,1.0,3491.0,0.0,True,,623,False
POST012110,USR00663,TikTok,Meme,2022-07-31 04:00:00,14.0,1.0,1.0,285.0,21.0,False,,1737,False
POST012111,USR01744,LinkedIn,Blog,2023-05-05 02:00:00,18.0,2.0,1.0,137.0,17.0,False,,1845,True
POST012112,USR01737,Facebook,Live,2023-12-25 06:00:00,514.0,29.0,12.0,12239.0,28.0,True,3598,357,True
POST012113,USR04922,Instagram,Blog,2022-12-13 06:00:00,3.0,0.0,0.0,115.0,27.0,False,,905,False
POST012114,USR04626,Instagram,Text,2023-07-16 12:00:00,12.0,1.0,1.0,557.0,26.0,False,,1486,True
POST012115,USR00625,Facebook,Photo,2023-05-03 13:00:00,34.0,4.0,2.0,1106.0,25.0,False,,765,False
POST012116,USR00486,TikTok,Meme,2023-12-10 04:00:00,68.0,8.0,5.0,2035.0,11.0,True,,1493,False
POST012117,USR02368,TikTok,Video,2023-01-02 19:00:00,46.0,1.0,0.0,1041.0,2.0,True,2877,1060,False
POST012118,USR03882,Snapchat,Blog,2022-05-09 06:00:00,265.0,28.0,2.0,7004.0,26.0,True,,647,False
POST012119,USR02916,LinkedIn,Reel/Short,2023-06-26 13:00:00,20180.0,1432.0,345.0,646741.0,5.0,False,43,1546,True
POST012120,USR00206,Snapchat,Text,2023-06-01 15:00:00,7.0,1.0,0.0,230.0,4.0,False,,1399,True
POST012121,USR01368,TikTok,Photo,2023-09-14 01:00:00,94.0,13.0,4.0,3175.0,26.0,False,,680,False
POST012122,USR00353,LinkedIn,Live,2023-02-21 21:00:00,14.0,1.0,0.0,659.0,18.0,False,2913,1177,False
POST012123,USR02931,Instagram,Text,2023-12-12 00:00:00,350.0,13.0,21.0,6478.0,10.0,False,,2163,False
POST012124,USR00882,LinkedIn,Photo,2022-09-27 16:00:00,2170.0,206.0,147.0,87054.0,20.0,True,,1764,False
POST012125,USR01565,YouTube,Video,2023-06-20 12:00:00,49.0,1.0,3.0,429.0,20.0,,3238,1868,True
POST012126,USR00373,Snapchat,Story,2023-08-29 21:00:00,406.0,14.0,7.0,3782.0,2.0,True,,1567,False
POST012127,USR02194,Instagram,Live,2022-08-28 05:00:00,8.0,1.0,0.0,46.0,8.0,False,1964,1084,False
POST012128,USR03925,Snapchat,Meme,2022-02-28 22:00:00,688.0,20.0,27.0,4437.0,25.0,False,,1867,False
POST012129,USR02612,Instagram,Video,2022-12-09 11:00:00,1719.0,163.0,76.0,30292.0,6.0,False,2775,949,True
POST012130,USR01066,Twitter/X,Live,2022-08-29 08:00:00,42.0,5.0,1.0,2063.0,20.0,False,2158,512,False
POST012131,USR03492,LinkedIn,Meme,2022-01-07 11:00:00,209.0,16.0,8.0,3522.0,29.0,True,,2069,True
POST012132,USR03976,Facebook,Live,2022-01-27 21:00:00,5.0,1.0,0.0,188.0,26.0,False,2676,301,True
POST012133,USR01750,TikTok,Story,2023-06-22 19:00:00,16.0,1.0,1.0,404.0,2.0,False,,304,True
POST012134,USR03199,Twitter/X,Story,2022-05-29 15:00:00,162.0,24.0,13.0,5603.0,1.0,False,,895,False
POST012135,USR02050,TikTok,Video,2022-07-24 18:00:00,6291.0,133.0,473.0,211384.0,24.0,False,998,1554,False
POST012136,USR00563,LinkedIn,Story,2023-03-05 23:00:00,1.0,0.0,0.0,23.0,26.0,False,,1644,False
POST012137,USR00911,LinkedIn,Reel/Short,2022-03-27 10:00:00,80.0,7.0,5.0,2629.0,7.0,,2901,1141,False
POST012138,USR01384,Pinterest,Story,2023-09-03 14:00:00,683.0,56.0,15.0,30787.0,27.0,,,232,True
POST012139,USR01677,YouTube,Reel/Short,2023-03-16 08:00:00,2122.0,49.0,129.0,26842.0,21.0,False,1845,1534,True
POST012140,USR02230,Instagram,Story,2022-01-10 10:00:00,37.0,3.0,2.0,664.0,29.0,False,,1303,False
POST012141,USR00384,Snapchat,Video,2022-07-16 21:00:00,729.0,18.0,16.0,19475.0,22.0,False,606,1653,False
POST012142,USR03786,Snapchat,Reel/Short,2023-11-03 23:00:00,240.0,26.0,15.0,8678.0,5.0,False,1184,1126,False
POST012143,USR04683,Pinterest,Meme,2022-11-26 13:00:00,1908.0,193.0,12.0,37491.0,4.0,False,,507,
POST012144,USR01953,Snapchat,Photo,2023-04-07 01:00:00,37.0,1.0,2.0,697.0,18.0,True,,1236,True
POST012145,USR00590,Pinterest,Video,2023-05-01 16:00:00,66.0,5.0,1.0,2677.0,17.0,False,2066,1909,False
POST012146,USR01634,LinkedIn,Video,2023-09-02 14:00:00,16.0,2.0,1.0,687.0,3.0,False,2363,1177,True
POST012147,USR03500,Facebook,Meme,2023-05-27 22:00:00,30.0,4.0,1.0,628.0,22.0,False,,1435,True
POST012148,USR00644,Facebook,Live,2022-12-14 11:00:00,30.0,0.0,1.0,450.0,8.0,False,2609,2196,False
POST012149,USR04460,YouTube,Text,2022-09-18 05:00:00,11.0,1.0,0.0,447.0,24.0,False,,395,True
POST012150,USR01178,TikTok,Live,2023-03-23 02:00:00,1985.0,294.0,150.0,70001.0,20.0,False,1163,1936,True
POST012151,USR04098,Snapchat,Reel/Short,2023-08-24 22:00:00,62.0,4.0,3.0,1448.0,12.0,False,2109,1495,False
POST012152,USR01565,Twitter/X,Live,2022-01-29 07:00:00,21.0,2.0,1.0,967.0,16.0,False,3488,714,False
POST012153,USR02969,TikTok,Reel/Short,2023-06-24 08:00:00,24.0,1.0,2.0,1146.0,22.0,False,2835,856,False
POST012154,USR03543,Facebook,Reel/Short,2022-05-31 05:00:00,2.0,0.0,0.0,95.0,12.0,False,990,1481,False
POST012155,USR04477,Facebook,Meme,2023-05-04 06:00:00,185.0,25.0,2.0,8736.0,30.0,False,,1910,False
POST012156,USR00990,Snapchat,Text,2023-02-17 23:00:00,10.0,1.0,1.0,203.0,11.0,True,,1109,True
POST012157,USR04924,Facebook,Meme,2022-05-14 14:00:00,16.0,1.0,0.0,672.0,8.0,False,,1781,True
POST012158,USR00781,Instagram,Live,2022-07-31 05:00:00,531.0,66.0,33.0,15958.0,0.0,False,2488,1079,False
POST012159,USR03752,Facebook,Text,2022-03-03 22:00:00,19.0,1.0,1.0,214.0,27.0,False,,837,False
POST012160,USR03875,YouTube,Photo,2022-06-30 05:00:00,137.0,18.0,6.0,3513.0,17.0,True,,1575,False
POST012161,USR04606,Snapchat,Blog,2023-10-21 04:00:00,18.0,2.0,1.0,107.0,21.0,False,,558,True
POST012162,USR02599,LinkedIn,Story,2023-05-09 03:00:00,20.0,2.0,1.0,791.0,21.0,True,,265,True
POST012163,USR02602,TikTok,Text,2022-04-19 02:00:00,16.0,2.0,0.0,504.0,8.0,False,,1304,False
POST012164,USR03307,Facebook,Photo,2023-04-21 11:00:00,38.0,5.0,0.0,310.0,21.0,True,,739,True
POST012165,USR01817,Twitter/X,Live,2023-10-29 15:00:00,3.0,0.0,0.0,96.0,29.0,False,1810,136,False
POST012166,USR04087,Pinterest,Photo,2023-03-13 19:00:00,251.0,23.0,8.0,2934.0,5.0,True,,1328,False
POST012167,USR04718,LinkedIn,Live,2022-05-04 15:00:00,15035.0,1919.0,1152.0,405772.0,2.0,False,1134,2042,True
POST012168,USR04694,Twitter/X,Story,2022-04-20 13:00:00,180.0,22.0,14.0,8785.0,5.0,False,,644,False
POST012169,USR01239,Instagram,Blog,2022-06-18 01:00:00,9.0,1.0,0.0,213.0,27.0,False,,265,False
POST012170,USR03841,TikTok,Live,2022-10-29 05:00:00,211.0,5.0,5.0,2794.0,15.0,False,2293,738,False
POST012171,USR00509,Instagram,Live,2023-09-24 17:00:00,2.0,0.0,0.0,19.0,6.0,False,2818,1602,False
POST012172,USR00423,YouTube,Video,2023-01-16 03:00:00,12.0,1.0,1.0,82.0,13.0,False,703,325,True
POST012173,USR03870,Instagram,Photo,2022-10-23 08:00:00,23.0,3.0,1.0,252.0,19.0,False,,92,
POST012174,USR01758,LinkedIn,Story,2023-07-20 12:00:00,442.0,52.0,10.0,3833.0,1.0,,,2110,True
POST012175,USR00455,LinkedIn,Photo,2023-08-14 17:00:00,221.0,5.0,3.0,1164.0,26.0,False,,1937,True
POST012176,USR02301,Snapchat,Blog,2022-08-27 01:00:00,3.0,0.0,0.0,63.0,14.0,False,,84,False
POST012177,USR03789,Snapchat,Meme,2023-01-19 05:00:00,278.0,35.0,16.0,5264.0,23.0,False,,768,True
POST012178,USR00159,Snapchat,Video,2022-04-17 13:00:00,18.0,2.0,1.0,778.0,25.0,False,884,1126,False
POST012179,USR03207,Twitter/X,Story,2023-08-16 00:00:00,184.0,10.0,12.0,1829.0,11.0,,,2155,True
POST012180,USR03199,Facebook,Reel/Short,2022-08-01 18:00:00,12.0,0.0,1.0,449.0,14.0,False,2151,1036,False
POST012181,USR00758,TikTok,Photo,2022-07-03 05:00:00,44.0,3.0,3.0,1895.0,5.0,False,,1753,True
POST012182,USR00285,Pinterest,Text,2022-01-31 05:00:00,10.0,1.0,0.0,133.0,5.0,False,,1677,True
POST012183,USR01075,Snapchat,Video,2023-02-28 18:00:00,44.0,3.0,3.0,432.0,2.0,False,2831,1792,False
POST012184,USR00717,TikTok,Live,2023-07-17 00:00:00,5.0,0.0,0.0,60.0,1.0,False,3285,1841,False
POST012185,USR03312,LinkedIn,Text,2022-04-08 08:00:00,10.0,1.0,0.0,59.0,4.0,True,,2042,True
POST012186,USR01909,Instagram,Blog,2022-07-08 21:00:00,15.0,1.0,1.0,230.0,22.0,False,,2014,False
POST012187,USR01017,Pinterest,Reel/Short,2023-02-12 08:00:00,8.0,0.0,0.0,195.0,17.0,False,1691,977,True
POST012188,USR02127,YouTube,Meme,2023-05-23 02:00:00,26.0,1.0,2.0,130.0,6.0,False,,1678,False
POST012189,USR01886,Facebook,Live,2022-03-04 13:00:00,65.0,3.0,5.0,2442.0,28.0,False,421,726,
POST012190,USR00967,Twitter/X,Photo,2023-07-14 00:00:00,775.0,22.0,24.0,4117.0,1.0,False,,1924,False
POST012191,USR04933,Pinterest,Story,2022-03-15 14:00:00,6.0,0.0,0.0,214.0,2.0,False,,1336,False
POST012192,USR00094,TikTok,Blog,2023-04-21 00:00:00,7.0,0.0,0.0,155.0,30.0,False,,1761,True
POST012193,USR02392,Facebook,Blog,2022-08-10 02:00:00,58.0,4.0,4.0,760.0,25.0,False,,924,False
POST012194,USR03179,TikTok,Photo,2023-02-14 06:00:00,2.0,0.0,0.0,83.0,4.0,True,,210,False
POST012195,USR02805,Instagram,Reel/Short,2023-04-02 01:00:00,89.0,4.0,2.0,3469.0,12.0,False,914,1379,True
POST012196,USR04461,Snapchat,Video,2022-12-17 21:00:00,56.0,6.0,4.0,1026.0,28.0,False,826,1814,False
POST012197,USR00094,Instagram,Video,2022-01-12 01:00:00,162.0,7.0,10.0,4281.0,26.0,False,2268,1034,False
POST012198,USR03174,TikTok,Live,2022-10-26 18:00:00,4794.0,673.0,129.0,160969.0,4.0,False,1811,2042,False
POST012199,USR01558,Twitter/X,Photo,2022-07-23 06:00:00,61.0,3.0,2.0,1678.0,17.0,False,,1637,False
POST012200,USR04482,TikTok,Video,2022-07-09 13:00:00,19.0,3.0,1.0,463.0,28.0,False,2988,2125,False
POST012201,USR00919,YouTube,Video,2023-04-15 05:00:00,374.0,14.0,17.0,7092.0,0.0,False,246,340,True
POST012202,USR01642,Pinterest,Meme,2022-09-17 08:00:00,53.0,1.0,2.0,2152.0,24.0,True,,1058,True
POST012203,USR03287,Twitter/X,Video,2023-01-21 18:00:00,39.0,2.0,1.0,514.0,19.0,False,1732,1664,True
POST012204,USR02518,Twitter/X,Text,2022-08-18 03:00:00,1948.0,107.0,115.0,66636.0,13.0,False,,1669,False
POST012205,USR02238,Pinterest,Text,2023-03-28 05:00:00,245.0,30.0,16.0,5903.0,24.0,False,,386,False
POST012206,USR04251,TikTok,Photo,2023-07-31 08:00:00,8.0,1.0,0.0,350.0,9.0,False,,1807,True
POST012207,USR04829,TikTok,Blog,2023-03-31 13:00:00,9.0,0.0,0.0,371.0,14.0,False,,81,True
POST012208,USR00037,Twitter/X,Photo,2022-09-05 17:00:00,4.0,1.0,0.0,136.0,4.0,False,,1473,False
POST012209,USR02374,TikTok,Video,2022-01-06 17:00:00,6.0,0.0,0.0,244.0,1.0,False,2828,1527,False
POST012210,USR02576,Facebook,Meme,2022-08-16 18:00:00,521.0,77.0,27.0,18044.0,8.0,False,,112,False
POST012211,USR03196,Twitter/X,Video,2022-02-03 23:00:00,20.0,3.0,1.0,149.0,8.0,False,981,640,
POST012212,USR02890,YouTube,Meme,2023-02-12 10:00:00,2.0,0.0,0.0,48.0,15.0,False,,1127,True
POST012213,USR00942,Pinterest,Blog,2022-09-24 01:00:00,136.0,10.0,10.0,2893.0,5.0,False,,1170,False
POST012214,USR03301,Twitter/X,Story,2022-06-10 11:00:00,77.0,10.0,6.0,2097.0,14.0,True,,970,True
POST012215,USR01772,TikTok,Meme,2023-09-23 23:00:00,22.0,1.0,1.0,156.0,13.0,True,,1609,False
POST012216,USR03481,Instagram,Blog,2023-09-20 17:00:00,15.0,1.0,1.0,658.0,0.0,False,,1514,False
POST012217,USR01696,Facebook,Meme,2022-11-29 03:00:00,57.0,2.0,4.0,2603.0,1.0,False,,203,False
POST012218,USR02705,TikTok,Video,2023-12-17 19:00:00,63.0,5.0,4.0,2741.0,20.0,True,1667,494,False
POST012219,USR00464,Snapchat,Photo,2022-08-13 23:00:00,122.0,6.0,9.0,3823.0,30.0,False,,1444,False
POST012220,USR02442,Facebook,Live,2023-09-12 07:00:00,2.0,0.0,0.0,70.0,30.0,False,3166,1589,
POST012221,USR02946,Snapchat,Reel/Short,2022-05-11 14:00:00,6.0,1.0,0.0,164.0,11.0,False,2378,1564,True
POST012222,USR03101,Pinterest,Reel/Short,2023-12-19 05:00:00,22.0,1.0,0.0,911.0,28.0,False,1671,1290,True
POST012223,USR02286,Pinterest,Story,2023-05-21 05:00:00,4.0,0.0,0.0,101.0,25.0,False,,768,False
POST012224,USR01915,Pinterest,Story,2023-07-08 02:00:00,142.0,12.0,10.0,6218.0,4.0,False,,1529,True
POST012225,USR04740,Pinterest,Text,2022-06-13 18:00:00,211.0,20.0,6.0,4079.0,21.0,True,,1707,False
POST012226,USR03358,Facebook,Story,2022-05-01 12:00:00,16.0,2.0,1.0,779.0,11.0,True,,1969,False
POST012227,USR01213,Pinterest,Reel/Short,2022-08-16 11:00:00,206.0,23.0,12.0,1454.0,28.0,False,2139,721,True
POST012228,USR03002,Twitter/X,Reel/Short,2023-10-30 01:00:00,86.0,10.0,3.0,2542.0,20.0,False,1059,1640,False
POST012229,USR02252,LinkedIn,Text,2022-11-02 18:00:00,87.0,11.0,6.0,2500.0,7.0,False,,2133,True
POST012230,USR00162,Pinterest,Video,2023-03-16 01:00:00,0.0,0.0,0.0,6.0,15.0,False,2983,1511,False
POST012231,USR01358,Pinterest,Reel/Short,2022-05-09 13:00:00,37.0,4.0,2.0,1046.0,25.0,False,2664,1050,True
POST012232,USR01176,LinkedIn,Text,2023-03-06 14:00:00,16.0,1.0,1.0,552.0,13.0,,,76,False
POST012233,USR00856,Facebook,Text,2023-02-09 20:00:00,41.0,3.0,2.0,1946.0,11.0,False,,990,False
POST012234,USR04441,TikTok,Live,2022-12-06 05:00:00,23.0,3.0,1.0,413.0,28.0,False,2274,1762,False
POST012235,USR00105,Pinterest,Story,2023-04-10 05:00:00,5.0,1.0,0.0,187.0,15.0,True,,564,True
POST012236,USR03804,Snapchat,Story,2023-07-21 20:00:00,28.0,1.0,2.0,857.0,23.0,False,,1367,False
POST012237,USR04254,Instagram,Story,2022-11-08 11:00:00,24.0,2.0,0.0,774.0,27.0,False,,683,False
